ensembl_gene_id;name_1006
YML027W;regulation of transcription, DNA-templated
YML027W;nucleus
YML027W;RNA polymerase II regulatory region sequence-specific DNA binding
YML027W;obsolete negative regulation of transcription involved in G1 phase of mitotic cell cycle
YML027W;negative regulation of transcription involved in G1/S transition of mitotic cell cycle
YMR213W;U2-type catalytic step 1 spliceosome
YMR213W;Prp19 complex
YMR213W;first spliceosomal transesterification activity
YMR213W;mRNA splicing, via spliceosome
YMR213W;spliceosomal complex
YMR213W;cell cycle
YMR213W;DNA binding
YMR213W;regulation of transcription, DNA-templated
YMR213W;RNA splicing
YMR213W;mRNA processing
YMR213W;nucleus
YMR213W;cytoplasm
YMR213W;chromatin binding
YMR213W;generation of catalytic spliceosome for second transesterification step
YAR009C;DNA-directed DNA polymerase activity
YAR009C;ribonuclease activity
YAR009C;transposition, RNA-mediated
YAR009C;DNA recombination
YAR009C;nucleotidyltransferase activity
YAR009C;nuclease activity
YAR009C;RNA-directed DNA polymerase activity
YAR009C;endonuclease activity
YAR009C;nucleic acid binding
YAR009C;metabolic process
YAR009C;DNA binding
YAR009C;RNA binding
YAR009C;transferase activity
YAR009C;catalytic activity
YAR009C;peptidase activity
YAR009C;metal ion binding
YAR009C;hydrolase activity
YAR009C;nucleus
YAR009C;cytoplasm
YAR009C;RNA-DNA hybrid ribonuclease activity
YAR009C;DNA integration
YAR009C;transposition
YAR009C;retrotransposon nucleocapsid
YAR009C;DNA biosynthetic process
YAR009C;proteolysis
YAR009C;RNA-dependent DNA biosynthetic process
YAR009C;RNA phosphodiester bond hydrolysis
YBR152W;cytosol
YBR152W;nucleus
YBR152W;generation of catalytic spliceosome for first transesterification step
YBR152W;mRNA splicing, via spliceosome
YBR152W;RNA binding
YBR152W;U4/U6 x U5 tri-snRNP complex
YBR152W;spliceosomal complex
YOR045W;integral component of membrane
YOR045W;mitochondrial outer membrane
YOR045W;protein import into mitochondrial matrix
YOR045W;mitochondrial outer membrane translocase complex assembly
YOR045W;mitochondrial outer membrane translocase complex
YDR125C;
YDR125C;transferase activity, transferring acyl groups
YDR125C;fungal-type cell wall organization
YDR125C;transferase activity
YDR125C;molecular_function
YDR125C;mitochondrion
YDR125C;cell wall organization
YDR211W;eukaryotic translation initiation factor 2B complex
YDR211W;guanyl-nucleotide exchange factor complex
YDR211W;regulation of translational initiation
YDR211W;RNA metabolic process
YDR211W;translational initiation
YDR211W;translation initiation factor activity
YDR211W;guanyl-nucleotide exchange factor activity
YDR211W;nucleotidyltransferase activity
YDR211W;translation
YDR211W;regulation of translation
YDR211W;transferase activity
YDR211W;biosynthetic process
YDR211W;binding
YDR211W;positive regulation of GTPase activity
YDR211W;protein binding
YPL169C;nuclear RNA export factor complex
YPL169C;structural constituent of nuclear pore
YPL169C;ribosomal large subunit export from nucleus
YPL169C;nuclear pore
YPL169C;mRNA transport
YPL169C;mRNA export from nucleus
YPL169C;protein binding
YPL169C;RNA binding
YPL169C;nucleus
YPL169C;cytoplasm
YPL169C;integral component of membrane
YPL169C;transport
YPL169C;ribosomal small subunit export from nucleus
YOL038W;proteasome core complex
YOL038W;mitochondrion
YOL038W;nucleus
YOL038W;ubiquitin-dependent protein catabolic process
YOL038W;proteasome storage granule
YOL038W;proteasome-mediated ubiquitin-dependent protein catabolic process
YOL038W;nuclear outer membrane-endoplasmic reticulum membrane network
YOL038W;proteasomal ubiquitin-independent protein catabolic process
YOL038W;threonine-type endopeptidase activity
YOL038W;endopeptidase activity
YOL038W;proteasome core complex, alpha-subunit complex
YOL038W;proteolysis involved in cellular protein catabolic process
YLL046C;cytoplasm
YLL046C;ribosome biogenesis
YLL046C;RNA binding
YLL046C;nucleotide binding
YLL046C;nucleic acid binding
YKR006C;mitochondrial large ribosomal subunit
YKR006C;mitochondrial translation
YKR006C;structural constituent of ribosome
YKR006C;intracellular ribonucleoprotein complex
YKR006C;ribosome
YKR006C;mitochondrion
YGL073W;regulation of transcription, DNA-templated
YGL073W;transcription, DNA-templated
YGL073W;nucleus
YGL073W;regulation of transcription from RNA polymerase II promoter
YGL073W;transcription factor activity, sequence-specific DNA binding
YGL073W;response to heat
YGL073W;spindle pole body duplication
YGL073W;sequence-specific DNA binding
YGL073W;negative regulation of TOR signaling
YER028C;cellular response to UV
YER028C;negative regulation of transcription from RNA polymerase II promoter in response to UV-induced DNA damage
YER028C;transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding
YER028C;RNA polymerase II core promoter proximal region sequence-specific DNA binding
YER028C;nucleic acid binding
YER028C;intracellular
YER028C;cellular response to DNA damage stimulus
YER028C;nuclear chromatin
YER028C;DNA binding
YER028C;sequence-specific DNA binding
YER028C;transcription, DNA-templated
YER028C;regulation of transcription, DNA-templated
YER028C;zinc ion binding
YER028C;metal ion binding
YER028C;nucleus
YER028C;cytoplasm
YER028C;response to ethanol
YER028C;regulation of transcription from RNA polymerase II promoter by glucose
YPL200W;regulation of reciprocal meiotic recombination
YPL200W;synapsis
YPL200W;meiotic telomere clustering
YPL200W;meiotic chromosome segregation
YPL200W;chromosome segregation
YPL200W;nuclear chromosome, telomeric region
YPL200W;nuclear membrane
YPL200W;sporulation resulting in formation of a cellular spore
YPL200W;meiotic nuclear division
YPL200W;endoplasmic reticulum
YPL200W;endoplasmic reticulum membrane
YPL200W;molecular_function
YPL200W;nucleus
YPL200W;integral component of membrane
YPL200W;membrane
YPL282C;response to stress
YML045W;DNA-directed DNA polymerase activity
YML045W;ribonuclease activity
YML045W;transposition, RNA-mediated
YML045W;DNA recombination
YML045W;aspartic-type endopeptidase activity
YML045W;nucleotidyltransferase activity
YML045W;nuclease activity
YML045W;RNA-directed DNA polymerase activity
YML045W;endonuclease activity
YML045W;nucleic acid binding
YML045W;nucleotide binding
YML045W;ATP binding
YML045W;metabolic process
YML045W;DNA binding
YML045W;RNA binding
YML045W;transferase activity
YML045W;catalytic activity
YML045W;proteolysis
YML045W;peptidase activity
YML045W;metal ion binding
YML045W;hydrolase activity
YML045W;nucleus
YML045W;cytoplasm
YML045W;RNA-DNA hybrid ribonuclease activity
YML045W;DNA integration
YML045W;transposition
YML045W;retrotransposon nucleocapsid
YML045W;viral procapsid maturation
YML045W;DNA biosynthetic process
YML045W;viral release from host cell
YML045W;RNA-dependent DNA biosynthetic process
YML045W;RNA phosphodiester bond hydrolysis
YPL271W;mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)
YPL271W;mitochondrial proton-transporting ATP synthase, central stalk
YPL271W;ATP biosynthetic process
YPL271W;proton-transporting ATPase activity, rotational mechanism
YPL271W;proton-transporting ATP synthase complex, catalytic core F(1)
YPL271W;proton-transporting ATP synthase activity, rotational mechanism
YPL271W;ATP synthesis coupled proton transport
YPL271W;proton transport
YPL271W;ion transport
YPL271W;ATPase activity
YPL271W;hydrolase activity
YPL271W;integral component of membrane
YPL271W;transport
YPL271W;membrane
YPL271W;mitochondrial inner membrane
YPL271W;mitochondrion
YPL271W;obsolete ATP catabolic process
YDR370C;biological_process
YDR370C;molecular_function
YDR370C;cytoplasm
YDR370C;metal ion binding
YDR370C;RNA binding
YDR370C;nucleic acid phosphodiester bond hydrolysis
YDR370C;nucleotide binding
YDR370C;deadenylation-dependent decapping of nuclear-transcribed mRNA
YDR370C;5'-3' exonuclease activity
YDR354W;metabolic process
YDR354W;transferase activity, transferring glycosyl groups
YDR354W;tryptophan biosynthetic process
YDR354W;anthranilate phosphoribosyltransferase activity
YER015W;long-chain fatty acid metabolic process
YER015W;medium-chain fatty acid-CoA ligase activity
YER015W;very long-chain fatty acid-CoA ligase activity
YER015W;long-chain fatty acid-CoA ligase activity
YER015W;lipid metabolic process
YER015W;nucleotide binding
YER015W;ligase activity
YER015W;ATP binding
YER015W;fatty acid metabolic process
YER015W;metabolic process
YER015W;peroxisome
YER015W;catalytic activity
YER015W;cytoplasm
YER015W;mitochondrion
YER015W;fatty acid beta-oxidation
YER015W;very long-chain fatty acid catabolic process
YER015W;fatty-acyl-CoA transport
YER015W;peroxisomal long-chain fatty acid import
YPL055C;histone ubiquitination
YPL055C;histone methylation
YPL055C;premeiotic DNA replication
YPL055C;regulation of cell size
YPL055C;protein monoubiquitination
YPL055C;
YPL055C;transcription, DNA-templated
YPL055C;regulation of transcription, DNA-templated
YPL055C;molecular_function
YPL055C;nucleus
YDR240C;mRNA binding
YDR240C;mRNA splicing, via spliceosome
YDR240C;commitment complex
YDR240C;U2-type prespliceosome
YDR240C;U1 snRNP
YDR331W;GPI-anchor transamidase complex
YDR331W;attachment of GPI anchor to protein
YDR331W;GPI-anchor transamidase activity
YDR331W;cysteine-type peptidase activity
YDR331W;cysteine-type endopeptidase activity
YDR331W;GPI anchor biosynthetic process
YDR331W;endoplasmic reticulum
YDR331W;endoplasmic reticulum membrane
YDR331W;proteolysis
YDR331W;peptidase activity
YDR331W;hydrolase activity
YDR331W;integral component of membrane
YDR331W;membrane
YDR331W;integral component of endoplasmic reticulum membrane
YCL042W;biological_process
YCL042W;molecular_function
YCL042W;cytoplasm
YDL237W;biological_process
YDL237W;molecular_function
YDL237W;cellular_component
YDL237W;lipid metabolic process
YDL237W;phosphoric diester hydrolase activity
YBR302C;fungal-type vacuole
YBR302C;biological_process
YBR302C;molecular_function
YBR302C;integral component of membrane
YBR302C;plasma membrane
YBR302C;cellular sodium ion homeostasis
YLL029W;negative regulation of transcription from RNA polymerase II promoter in response to iron
YLL029W;cellular process
YLL029W;molecular_function
YLL029W;proteolysis
YLL029W;metallopeptidase activity
YLL029W;peptidase activity
YLL029W;aminopeptidase activity
YLL029W;metal ion binding
YLL029W;hydrolase activity
YLL029W;cytoplasm
YLL029W;cytosol
YJL163C;biological_process
YJL163C;molecular_function
YJL163C;integral component of membrane
YJL163C;transmembrane transport
YJL163C;membrane
YDL137W;small GTPase mediated signal transduction
YDL137W;GTPase activity
YDL137W;Golgi-associated vesicle
YDL137W;macroautophagy
YDL137W;vesicle-mediated transport
YDL137W;Golgi apparatus
YDL137W;protein transport
YDL137W;intra-Golgi vesicle-mediated transport
YDL137W;ER to Golgi vesicle-mediated transport
YDL137W;GTP binding
YDL137W;nucleotide binding
YDL137W;intracellular
YDL137W;cytosol
YDL137W;transport
YDL137W;obsolete GTP catabolic process
YBL109W;
YBR254C;endoplasmic reticulum
YBR254C;ER to Golgi vesicle-mediated transport
YBR254C;pre-autophagosomal structure
YBR254C;autophagy
YBR254C;protein complex assembly
YBR254C;intracellular
YBR254C;transport
YBR254C;TRAPPII protein complex
YBR254C;identical protein binding
YBR254C;TRAPPIII protein complex
YBR254C;TRAPPI protein complex
YPL073C;
YDR025W;cytoplasmic translation
YDR025W;structural constituent of ribosome
YDR025W;ribosomal small subunit assembly
YDR025W;rRNA binding
YDR025W;cytosolic small ribosomal subunit
YDR025W;ribosome
YDR025W;translation
YDR025W;maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
YDR025W;intracellular
YNL055C;anion transport
YNL055C;mitochondrion
YNL055C;cell redox homeostasis
YNL055C;transmembrane transport
YNL055C;mitochondrial intermembrane space
YNL055C;ion transport
YNL055C;apoptotic process
YNL055C;mitochondrial outer membrane
YNL055C;integral component of mitochondrial outer membrane
YNL055C;mitochondrion organization
YNL055C;DNA transport
YNL055C;voltage-gated anion channel activity
YNL055C;porin activity
YNL055C;pore complex
YNL055C;regulation of anion transport
YMR033W;nucleosome positioning
YMR033W;nucleosome disassembly
YMR033W;DNA-dependent ATPase activity
YMR033W;RSC complex
YMR033W;ATP-dependent chromatin remodeling
YMR033W;SWI/SNF complex
YMR033W;transcription elongation from RNA polymerase II promoter
YMR033W;nucleosome mobilization
YMR033W;chromatin organization
YMR033W;
YMR033W;transcription, DNA-templated
YMR033W;regulation of transcription, DNA-templated
YMR033W;nucleus
YMR033W;obsolete ATP catabolic process
YMR033W;structural molecule activity
YMR033W;chromatin remodeling
YMR033W;positive regulation of transcription from RNA polymerase II promoter
YFR029W;extrinsic component of plasma membrane
YFR029W;response to amino acid
YFR029W;protein binding
YGR092W;nuclear division
YGR092W;vacuolar acidification
YGR092W;protein phosphorylation
YGR092W;protein serine/threonine kinase activity
YGR092W;protein kinase activity
YGR092W;transferase activity, transferring phosphorus-containing groups
YGR092W;cellular bud neck
YGR092W;spindle pole body
YGR092W;kinase activity
YGR092W;phosphorylation
YGR092W;cell cycle
YGR092W;nucleotide binding
YGR092W;ATP binding
YGR092W;transferase activity
YGR092W;cytoplasm
YGR092W;nucleus
YGR092W;RNA binding
YGR092W;regulation of cytokinesis
YGR092W;regulation of protein localization
YGR092W;protein kinase activity involved in regulation of protein localization to cell division site involved in cytokinesis
YGR092W;regulation of protein localization to cell division site involved in cytokinesis
YBR040W;cytogamy
YBR040W;fungal-type cell wall
YBR040W;cell morphogenesis involved in conjugation with cellular fusion
YBR040W;mating projection tip
YBR040W;molecular_function
YBR040W;integral component of membrane
YBR040W;membrane
YLR063W;S-adenosylmethionine-dependent methyltransferase activity
YLR063W;biological_process
YLR063W;cytoplasm
YLR063W;nucleus
YLR063W;rRNA base methylation
YLR063W;rRNA (uridine-N3-)-methyltransferase activity
YNL147W;U6 snRNP
YNL147W;small nucleolar ribonucleoprotein complex
YNL147W;tRNA processing
YNL147W;nuclear-transcribed mRNA catabolic process
YNL147W;maturation of SSU-rRNA
YNL147W;mRNA splicing, via spliceosome
YNL147W;U4/U6 x U5 tri-snRNP complex
YNL147W;rRNA processing
YNL147W;intracellular ribonucleoprotein complex
YNL147W;nucleolus
YNL147W;RNA binding
YNL147W;RNA splicing
YNL147W;mRNA processing
YNL147W;nucleus
YNL147W;cytoplasm
YNL147W;spliceosomal complex
YJL132W;obsolete membrane fraction
YJL132W;biological_process
YJL132W;molecular_function
YJL132W;integral component of membrane
YJL132W;membrane
YJL222W-B;
YPR022C;biological_process
YPR022C;nucleic acid binding
YPR022C;intracellular
YPR022C;DNA binding
YPR022C;sequence-specific DNA binding
YPR022C;transcription, DNA-templated
YPR022C;zinc ion binding
YPR022C;metal ion binding
YPR022C;nucleus
YPR022C;cytoplasm
YDR238C;binding
YDR238C;intracellular protein transport
YDR238C;cytoplasm
YDR238C;structural molecule activity
YDR238C;ER to Golgi vesicle-mediated transport
YDR238C;vesicle-mediated transport
YDR238C;COPI vesicle coat
YDR238C;protein binding
YDR238C;coated vesicle
YDR238C;membrane coat
YIR022W;integral component of membrane
YIR022W;endoplasmic reticulum
YIR022W;membrane
YIR022W;serine-type peptidase activity
